"област","община","населено място","брой население по ПА","брой население по НА"
"СТАРА ЗАГОРА","МЪГЛИЖ","ГР.МЪГЛИЖ","3286","3246"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.РАДУНЦИ","12","40"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.СЕЛЦЕ","7","17"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.СЛИВИТО","3","86"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ТУЛОВО","1255","1352"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ШАНОВО","221","361"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ЮЛИЕВО","848","816"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ЯВОРОВЕЦ","2","15"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ЯГОДА","3086","2831"
"СТАРА ЗАГОРА","ОПАН","С.БАЩИНО","34","55"
"СТАРА ЗАГОРА","ОПАН","С.БЯЛ ИЗВОР","194","258"
"СТАРА ЗАГОРА","ОПАН","С.БЯЛО ПОЛЕ","180","279"
"СТАРА ЗАГОРА","ОПАН","С.ВАСИЛ ЛЕВСКИ","166","183"
"СТАРА ЗАГОРА","ОПАН","С.ВЕНЕЦ","63","124"
"СТАРА ЗАГОРА","ОПАН","С.КРАВИНО","31","80"
"СТАРА ЗАГОРА","ОПАН","С.ОПАН","284","342"
"СТАРА ЗАГОРА","ОПАН","С.ПЪСТРЕН","115","254"
"СТАРА ЗАГОРА","ОПАН","С.КНЯЖЕВСКО","113","188"
"СТАРА ЗАГОРА","ОПАН","С.СРЕДЕЦ","157","394"
"СТАРА ЗАГОРА","ОПАН","С.СТОЛЕТОВО","68","101"
"СТАРА ЗАГОРА","ОПАН","С.ТРАКИЯ","200","274"
"СТАРА ЗАГОРА","ОПАН","С.ЯСТРЕБОВО","343","485"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.АЛЕКСАНДРОВО","2875","1861"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.АСЕН","812","510"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ВИДЕН","45","90"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ГАБАРЕВО","1988","1576"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ГОРНО САХРАНЕ","1496","1374"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ДОЛНО САХРАНЕ","729","705"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.МАНОЛОВО","1097","805"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ОСЕТЕНОВО","1488","1150"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","ГР.ПАВЕЛ БАНЯ","2856","2612"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.СКОБЕЛЕВО","917","770"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ТУРИЯ","280","328"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ТЪЖА","1364","1293"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ТЪРНИЧЕНИ","1050","934"
"СТАРА ЗАГОРА","РАДНЕВО","С.БЕЛИ БРЯГ","48","37"
"СТАРА ЗАГОРА","РАДНЕВО","С.БЪЛГАРЕНЕ","56","80"
"СТАРА ЗАГОРА","РАДНЕВО","С.ГЛЕДАЧЕВО","0","2"
"СТАРА ЗАГОРА","РАДНЕВО","С.БОЗДУГАНОВО","334","518"
"СТАРА ЗАГОРА","РАДНЕВО","С.ДАСКАЛ-АТАНАСОВО","182","277"
"СТАРА ЗАГОРА","РАДНЕВО","С.ДИНЯ","132","182"
"СТАРА ЗАГОРА","РАДНЕВО","С.ЗЕМЛЕН","62","188"
"СТАРА ЗАГОРА","РАДНЕВО","С.ЗНАМЕНОСЕЦ","501","584"
"СТАРА ЗАГОРА","РАДНЕВО","С.КОВАЧ","61","80"
"СТАРА ЗАГОРА","РАДНЕВО","С.КОВАЧЕВО","379","387"
"СТАРА ЗАГОРА","РАДНЕВО","С.КОЛАРОВО","310","573"
"СТАРА ЗАГОРА","РАДНЕВО","С.КОНСТАНТИНОВЕЦ","24","36"
"СТАРА ЗАГОРА","РАДНЕВО","С.ЛЮБЕНОВО","463","513"
"СТАРА ЗАГОРА","РАДНЕВО","С.МАЦА","84","80"
"СТАРА ЗАГОРА","РАДНЕВО","С.ОВЧАРЦИ","0","0"
"СТАРА ЗАГОРА","РАДНЕВО","С.ПОЛСКИ ГРАДЕЦ","346","434"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","12849","11377"
"СТАРА ЗАГОРА","РАДНЕВО","С.РИСИМАНОВО","53","74"
"СТАРА ЗАГОРА","РАДНЕВО","С.СВОБОДЕН","79","117"
"СТАРА ЗАГОРА","РАДНЕВО","С.СЪРНЕВО","1178","1380"
"СТАРА ЗАГОРА","РАДНЕВО","С.ТИХОМИРОВО","89","110"
"СТАРА ЗАГОРА","РАДНЕВО","С.ТОПОЛЯНЕ","148","248"
"СТАРА ЗАГОРА","РАДНЕВО","С.ТРОЯНОВО","388","507"
"СТАРА ЗАГОРА","РАДНЕВО","С.ТРЪНКОВО","423","509"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.АРНАУТИТО","146","425"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.БЕНКОВСКИ","72","128"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.БОГОМИЛОВО","1355","1664"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.БОРИЛОВО","176","774"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.БОРОВО","39","97"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.БРАТЯ КУНЧЕВИ","908","995"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.БЪДЕЩЕ","300","505"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ВОДЕНИЧАРОВО","24","62"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ГОРНО БОТЕВО","683","1061"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ДЪЛБОКИ","1343","1781"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ЕЛЕНИНО","630","731"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ЕЛХОВО","37","237"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ЗАГОРЕ","799","1111"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ЗМЕЙОВО","547","926"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.КАЗАНКА","53","251"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.КАЛИТИНОВО","910","1048"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.КАЛОЯНОВЕЦ","848","1220"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.КИРИЛОВО","434","794"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.КОЗАРЕВЕЦ","68","143"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.КОЛЕНА","224","385"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ЛОВЕЦ","69","175"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ЛЮЛЯК","33","156"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ЛЯСКОВО","104","187"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.МАДЖЕРИТО","409","656"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.МАЛКА ВЕРЕЯ","483","707"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.МАЛКО КАДИЕВО","204","282"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.МИХАЙЛОВО","166","343"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.МОГИЛА","711","886"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.НОВО СЕЛО","70","304"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ОРЯХОВИЦА","604","734"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ОСТРА МОГИЛА","93","232"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ПАМУКЧИИ","228","426"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ПЕТРОВО","189","382"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ПЛОСКА МОГИЛА","300","291"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ПОДСЛОН","98","156"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ПРЕСЛАВЕН","556","855"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ПРЯПОРЕЦ","88","319"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ПШЕНИЧЕВО","130","216"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ПЪСТРОВО","20","116"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.РАКИТНИЦА","294","643"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ЛОЗЕН","59","196"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.РУМАНЯ","35","108"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.САМУИЛОВО","127","184"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.СЛАДЪК КЛАДЕНЕЦ","44","199"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ХАН АСПАРУХОВО","1279","1435"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","152367","133841"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.СТАРОЗАГОРСКИ БАНИ","188","491"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.СТРЕЛЕЦ","101","189"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.СУЛИЦА","111","390"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ХРИСТИЯНОВО","310","564"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ХРИЩЕНИ","1781","1969"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ЯВОРОВО","131","517"
"СТАРА ЗАГОРА","ЧИРПАН","С.ВИНАРОВО","91","279"
"СТАРА ЗАГОРА","ЧИРПАН","С.ВОЛОВАРОВО","0","0"
"СТАРА ЗАГОРА","ЧИРПАН","С.ГИТА","677","772"
"СТАРА ЗАГОРА","ЧИРПАН","С.ДИМИТРИЕВО","59","115"
"СТАРА ЗАГОРА","ЧИРПАН","С.ДЪРЖАВА","57","83"
"СТАРА ЗАГОРА","ЧИРПАН","С.ЗЕТЬОВО","1199","1237"
"СТАРА ЗАГОРА","ЧИРПАН","С.ЗЛАТНА ЛИВАДА","28","72"
"СТАРА ЗАГОРА","ЧИРПАН","С.ИЗВОРОВО","29","89"
"СТАРА ЗАГОРА","ЧИРПАН","С.МАЛКО ТРЪНОВО","149","280"
"СТАРА ЗАГОРА","ЧИРПАН","С.МОГИЛОВО","46","157"
"СТАРА ЗАГОРА","ЧИРПАН","С.ОСЛАРКА","7","6"
"СТАРА ЗАГОРА","ЧИРПАН","С.РУПКИТЕ","177","292"
"СТАРА ЗАГОРА","ЧИРПАН","С.СВОБОДА","1135","1164"
"СТАРА ЗАГОРА","ЧИРПАН","С.СПАСОВО","413","452"
"СТАРА ЗАГОРА","ЧИРПАН","С.СРЕДНО ГРАДИЩЕ","73","162"
"СТАРА ЗАГОРА","ЧИРПАН","С.СТОЯН-ЗАИМОВО","16","68"
"СТАРА ЗАГОРА","ЧИРПАН","С.ЦЕЛИНА","209","226"
"СТАРА ЗАГОРА","ЧИРПАН","С.ЦЕНОВО","116","136"
"СТАРА ЗАГОРА","ЧИРПАН","ГР.ЧИРПАН","16754","14837"
"СТАРА ЗАГОРА","ЧИРПАН","С.ЯЗДАЧ","127","240"
"СТАРА ЗАГОРА","ГУРКОВО","С.БРЕСТОВА","0","3"
"СТАРА ЗАГОРА","ГУРКОВО","ГР.ГУРКОВО","3027","2906"
"СТАРА ЗАГОРА","ГУРКОВО","С.ДВОРИЩЕ","3","5"
"СТАРА ЗАГОРА","ГУРКОВО","С.ДИМОВЦИ","8","34"
"СТАРА ЗАГОРА","ГУРКОВО","С.ПАНИЧЕРЕВО","2033","1984"
"СТАРА ЗАГОРА","ГУРКОВО","С.ЖЕРГОВЕЦ","0","0"
"СТАРА ЗАГОРА","ГУРКОВО","С.ЖЪЛТОПОП","1","12"
"СТАРА ЗАГОРА","ГУРКОВО","С.ЗЛАТИРЪТ","9","14"
"СТАРА ЗАГОРА","ГУРКОВО","С.КОНАРЕ","344","359"
"СТАРА ЗАГОРА","ГУРКОВО","С.ЛЯВА РЕКА","14","33"
"СТАРА ЗАГОРА","ГУРКОВО","С.ПЧЕЛИНОВО","18","45"
"СТАРА ЗАГОРА","НИКОЛАЕВО","С.ЕДРЕВО","609","627"
"СТАРА ЗАГОРА","НИКОЛАЕВО","С.ЕЛХОВО","426","565"
"СТАРА ЗАГОРА","НИКОЛАЕВО","ГР.НИКОЛАЕВО","3274","3119"
"СТАРА ЗАГОРА","НИКОЛАЕВО","С.НОВА МАХАЛА","867","869"
"ТЪРГОВИЩЕ","АНТОНОВО","ГР.АНТОНОВО","1730","1464"
"ТЪРГОВИЩЕ","АНТОНОВО","С.БАНКОВЕЦ","9","7"
"ТЪРГОВИЩЕ","АНТОНОВО","С.БОГОМОЛСКО","20","24"
"ТЪРГОВИЩЕ","АНТОНОВО","С.БУКАК","11","9"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ВЕЛИКОВЦИ","65","60"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ВЕЛЬОВО","75","58"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ГЛАШАТАЙ","25","26"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ГОЛЯМО ДОЛЯНЕ","2","1"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ГОРНА ЗЛАТИЦА","8","12"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ГРЕЕВЦИ","0","0"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ДЕВИНО","8","10"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ДЛЪЖКА ПОЛЯНА","61","42"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ДОБРОТИЦА","285","230"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ДОЛНА ЗЛАТИЦА","4","10"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ДЪБРАВИЦА","8","8"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ИЗВОРОВО","437","431"
"ТЪРГОВИЩЕ","АНТОНОВО","С.КАЛНИЩЕ","0","0"
"ТЪРГОВИЩЕ","АНТОНОВО","С.КАПИЩЕ","90","70"
"ТЪРГОВИЩЕ","АНТОНОВО","С.КИТИНО","76","73"
"ТЪРГОВИЩЕ","АНТОНОВО","С.КОНОП","137","110"
"ТЪРГОВИЩЕ","АНТОНОВО","С.КРАЙПОЛЕ","1","0"
"ТЪРГОВИЩЕ","АНТОНОВО","С.КРУШОЛАК","47","37"
"ТЪРГОВИЩЕ","АНТОНОВО","С.КЪПИНЕЦ","0","0"
"ТЪРГОВИЩЕ","АНТОНОВО","С.КЬОСЕВЦИ","112","92"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ЛЮБИЧЕВО","327","228"
"ТЪРГОВИЩЕ","АНТОНОВО","С.МАЛКА ЧЕРКОВНА","1","8"
"ТЪРГОВИЩЕ","АНТОНОВО","С.МАЛОГРАДЕЦ","72","74"
"ТЪРГОВИЩЕ","АНТОНОВО","С.МАНУШЕВЦИ","0","1"
"ТЪРГОВИЩЕ","АНТОНОВО","С.МЕЧОВО","3","5"
"ТЪРГОВИЩЕ","АНТОНОВО","С.МИЛИНО","37","12"
"ТЪРГОВИЩЕ","АНТОНОВО","С.МОРАВИЦА","217","210"
"ТЪРГОВИЩЕ","АНТОНОВО","С.МОРАВКА","204","196"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ОРАЧ","93","104"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ПИРИНЕЦ","3","9"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ПОРОЙНО","11","11"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ПРИСОЙНА","4","5"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ПЧЕЛНО","6","8"
"ТЪРГОВИЩЕ","АНТОНОВО","С.РАВНО СЕЛО","58","46"
"ТЪРГОВИЩЕ","АНТОНОВО","С.РАЗДЕЛЦИ","219","166"
"ТЪРГОВИЩЕ","АНТОНОВО","С.СВИРЧОВО","31","18"
"ТЪРГОВИЩЕ","АНТОНОВО","С.СВОБОДИЦА","22","10"
"ТЪРГОВИЩЕ","АНТОНОВО","С.СЕМЕРЦИ","284","265"
"ТЪРГОВИЩЕ","АНТОНОВО","С.СЛЪНЧОВЕЦ","0","1"
"ТЪРГОВИЩЕ","АНТОНОВО","С.СТАРА РЕЧКА","40","18"
"ТЪРГОВИЩЕ","АНТОНОВО","С.СТАРЧИЩЕ","139","81"
"ТЪРГОВИЩЕ","АНТОНОВО","С.СТЕВРЕК","419","351"
"ТЪРГОВИЩЕ","АНТОНОВО","С.СТОЙНОВО","39","33"
"ТЪРГОВИЩЕ","АНТОНОВО","С.СТРОЙНОВЦИ","4","9"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ТАЙМИЩЕ","212","176"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ТИХОВЕЦ","2","1"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ТРЕСКАВЕЦ","809","545"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ХАЛВАДЖИЙСКО","5","5"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ЧЕКАНЦИ","44","33"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ЧЕРНА ВОДА","95","82"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ЧЕРНИ БРЯГ","93","124"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ШИШКОВИЦА","29","29"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ЯЗОВЕЦ","8","8"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ЯРЕБИЧНО","1","1"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ЯСТРЕБИНО","40","57"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.БЕЛОМОРЦИ","1319","1235"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.БЪЛГАРАНОВО","311","209"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ВЕЛИКДЕНЧЕ","418","350"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ВЕЛИЧКА","865","548"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ВЕРЕНЦИ","557","392"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ВЕСЕЛЕЦ","156","109"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ВИСОК","351","276"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ВРАНИ КОН","1090","758"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ГОЛЯМО ЦЪРКВИЩЕ","411","274"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ГОРНА ХУБАВКА","502","353"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ГОРНО КОЗАРЕВО","292","225"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ГОРНО НОВКОВО","208","184"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ГОРСКО СЕЛО","261","143"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ДОЛНА ХУБАВКА","330","266"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ДОЛНО КОЗАРЕВО","491","370"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ДОЛНО НОВКОВО","259","157"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ЗЕЛЕНА МОРАВА","875","609"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ЗМЕЙНО","294","177"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ЗВЕЗДИЦА","965","750"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ИЛИЙНО","664","632"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.КАМБУРОВО","1521","1319"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.КЕСТЕНОВО","371","281"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.КОЗМА ПРЕЗВИТЕР","708","568"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.КРАСНОСЕЛЦИ","268","200"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.МОГИЛЕЦ","672","511"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ОБИТЕЛ","1045","731"
"ТЪРГОВИЩЕ","ОМУРТАГ","ГР.ОМУРТАГ","10542","8987"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПАНАЙОТ ХИТОВО","454","296"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПАНИЧИНО","178","191"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПЕТРИНО","200","146"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПЛЪСТИНА","961","610"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПТИЧЕВО","272","204"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПЪДАРИНО","867","491"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПЪРВАН","351","272"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.РОСИЦА","12","11"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.РЪТЛИНА","396","294"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.СТАНЕЦ","328","249"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ТЪПЧИЛЕЩОВО","63","67"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.УГЛЕДНО","147","136"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ЦАРЕВЦИ","79","65"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ЦЕРОВИЩЕ","1168","729"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ЧЕРНОКАПЦИ","482","326"
"ТЪРГОВИЩЕ","ОПАКА","С.ГОЛЯМО ГРАДИЩЕ","1238","1023"
"ТЪРГОВИЩЕ","ОПАКА","С.ГОРСКО АБЛАНОВО","342","384"
"ТЪРГОВИЩЕ","ОПАКА","С.ГЪРЧИНОВО","543","497"
"ТЪРГОВИЩЕ","ОПАКА","С.КРЕПЧА","1453","1238"
"ТЪРГОВИЩЕ","ОПАКА","С.ЛЮБЛЕН","501","445"
"ТЪРГОВИЩЕ","ОПАКА","ГР.ОПАКА","2721","2468"
"ТЪРГОВИЩЕ","ПОПОВО","С.АПРИЛОВО","652","631"
"ТЪРГОВИЩЕ","ПОПОВО","С.БАБА ТОНКА","123","108"
"ТЪРГОВИЩЕ","ПОПОВО","С.БЕРКОВСКИ","78","96"
"ТЪРГОВИЩЕ","ПОПОВО","С.БРАКНИЦА","18","25"
"ТЪРГОВИЩЕ","ПОПОВО","С.ВОДИЦА","621","594"
"ТЪРГОВИЩЕ","ПОПОВО","С.ГАГОВО","674","706"
"ТЪРГОВИЩЕ","ПОПОВО","С.ГЛОГИНКА","647","596"
"ТЪРГОВИЩЕ","ПОПОВО","С.ГОРИЦА","75","80"
"ТЪРГОВИЩЕ","ПОПОВО","С.ДОЛЕЦ","15","34"
"ТЪРГОВИЩЕ","ПОПОВО","С.ДОЛНА КАБДА","258","166"
"ТЪРГОВИЩЕ","ПОПОВО","С.ДРИНОВО","467","471"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЕЛЕНОВО","423","382"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЗАВЕТНО","96","128"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЗАРАЕВО","945","940"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЗАХАРИ СТОЯНОВО","168","232"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЗВЕЗДА","133","162"
"ТЪРГОВИЩЕ","ПОПОВО","С.ИВАНЧА","12","20"
"ТЪРГОВИЩЕ","ПОПОВО","С.КАРДАМ","1399","1496"
"ТЪРГОВИЩЕ","ПОПОВО","С.КОВАЧЕВЕЦ","598","627"
"ТЪРГОВИЩЕ","ПОПОВО","С.КОЗИЦА","351","312"
"ТЪРГОВИЩЕ","ПОПОВО","С.КОНАК","26","35"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЛОМЦИ","850","829"
"ТЪРГОВИЩЕ","ПОПОВО","С.МАНАСТИРИЦА","6","13"
"ТЪРГОВИЩЕ","ПОПОВО","С.МАРЧИНО","50","52"
"ТЪРГОВИЩЕ","ПОПОВО","С.МЕДОВИНА","555","643"
